epoch,learning_rate,train_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,saved_at
98,0.0001,0.0003556428401537468,0.029479584454251202,0.026673738625382592,0.9756666666666667,0.9946666666666667,0.0246,0.9779333333333333,0.9951466666666666,0.022466666666666666,0.9958,0.9948,0.9938666666666667,0.9942666666666666,0.9946,2026-05-18T22:14:48.317505
99,0.0001,0.00037712802049098365,0.028778340806296945,0.025734518194644222,0.9752,0.9946533333333333,0.0252,0.9777333333333333,0.9951466666666666,0.022533333333333332,0.9952666666666666,0.9948666666666667,0.9944,0.994,0.9947333333333334,2026-05-18T22:21:19.213604
100,0.0001,0.000416701795631157,0.028624172447232407,0.026926963580859376,0.9748666666666667,0.9944,0.0254,0.9772,0.995,0.023133333333333332,0.9956,0.9948666666666667,0.9938,0.9936,0.9941333333333333,2026-05-18T22:27:47.963986
101,1e-05,0.00034371970936234673,0.028028701582450553,0.026168492039897604,0.9752,0.9944933333333333,0.025066666666666668,0.9772666666666666,0.99508,0.023066666666666666,0.9954666666666667,0.9948,0.9940666666666667,0.9936,0.9945333333333334,2026-05-18T22:34:19.433043
102,1e-05,0.00028178426194191633,0.028330923888360397,0.026639423082994745,0.975,0.9944533333333333,0.0252,0.9772,0.9949466666666666,0.0232,0.9954666666666667,0.995,0.9937333333333334,0.9936666666666667,0.9944,2026-05-18T22:40:49.228886
103,1e-05,0.00029507308466496544,0.027668993189112697,0.025668249941991534,0.9752,0.9945733333333333,0.025066666666666668,0.9772666666666666,0.9949466666666666,0.023066666666666666,0.9954666666666667,0.995,0.9940666666666667,0.9939333333333333,0.9944,2026-05-18T22:47:18.702462
104,1e-05,0.00032128343457616006,0.02816689550783186,0.026327638824167818,0.9754,0.9944533333333333,0.02493333333333333,0.9771333333333333,0.99488,0.023266666666666668,0.9956,0.9948666666666667,0.9939333333333333,0.9938,0.9940666666666667,2026-05-18T22:53:50.433115
105,1e-05,0.0003107551071804234,0.027934895248383378,0.02602327342419886,0.9748666666666667,0.99444,0.025466666666666665,0.9778666666666667,0.9951066666666667,0.022466666666666666,0.9955333333333334,0.9949333333333333,0.9938,0.9938666666666667,0.9940666666666667,2026-05-18T23:00:21.602803
106,1e-05,0.00031580234124921114,0.02773527828143727,0.02598981815053915,0.9750666666666666,0.9944933333333333,0.0252,0.9780666666666666,0.9952,0.0222,0.9954,0.9949333333333333,0.9939333333333333,0.994,0.9942,2026-05-18T23:06:52.451226
107,1e-05,0.0002818172583975492,0.02789875928847847,0.026354779505565647,0.9754666666666667,0.9945733333333333,0.0248,0.977,0.9949333333333333,0.023266666666666668,0.9957333333333334,0.9948666666666667,0.994,0.9938666666666667,0.9944,2026-05-18T23:13:22.858112
108,1e-05,0.0002732518746519377,0.02773145054331352,0.02587071933266897,0.9751333333333333,0.99448,0.0252,0.9776666666666667,0.9950533333333333,0.02266666666666667,0.9956,0.9949333333333333,0.9938,0.9938666666666667,0.9942,2026-05-18T23:19:54.176636
109,1e-05,0.0002509853392795707,0.028135083561848358,0.026147402819179873,0.9748,0.99436,0.025533333333333335,0.9774,0.9949733333333334,0.022866666666666667,0.9954666666666667,0.9948,0.9936666666666667,0.9938,0.9940666666666667,2026-05-18T23:26:22.720639
110,1e-05,0.00026248854654232573,0.028166412690232633,0.02644020368383786,0.9750666666666666,0.9944666666666667,0.025133333333333334,0.9770666666666666,0.99496,0.0232,0.9958666666666667,0.9948,0.9937333333333334,0.9938,0.9941333333333333,2026-05-18T23:32:51.859274
111,1e-05,0.00021622781918907493,0.02786611793758985,0.0263280243066257,0.9757333333333333,0.9946133333333333,0.024533333333333334,0.9774666666666667,0.9950133333333333,0.0228,0.9956666666666667,0.9949333333333333,0.9938666666666667,0.9942666666666666,0.9943333333333333,2026-05-18T23:39:21.946099
112,1e-05,0.0002618416853526152,0.028084406932212615,0.02655393284666685,0.9747333333333333,0.9944,0.025533333333333335,0.9776666666666667,0.9950533333333333,0.02266666666666667,0.9956666666666667,0.9948,0.9937333333333334,0.9938666666666667,0.9939333333333333,2026-05-18T23:45:51.109440
113,1e-05,0.00020789638420573258,0.02822903404254077,0.026388731886397475,0.9756666666666667,0.9945733333333333,0.0246,0.9775333333333334,0.9950133333333333,0.0228,0.9956,0.9950666666666667,0.9938666666666667,0.9940666666666667,0.9942666666666666,2026-05-18T23:52:20.013479
114,1e-05,0.00027124691532719517,0.028130506299439428,0.0262145809880004,0.9755333333333334,0.9946133333333333,0.024733333333333333,0.9764666666666667,0.9947866666666667,0.023866666666666668,0.996,0.9946666666666667,0.9944666666666667,0.9938,0.9941333333333333,2026-05-18T23:58:57.892395
115,1e-05,0.0002658255938845579,0.028199032759696662,0.02641863784489616,0.9751333333333333,0.9944933333333333,0.0252,0.9774666666666667,0.99504,0.022866666666666667,0.9956666666666667,0.9948,0.9939333333333333,0.9940666666666667,0.994,2026-05-19T00:05:41.787864
116,1e-05,0.0001631717560415593,0.028415244305841723,0.026372645992076487,0.9758,0.99468,0.024466666666666668,0.9784,0.9952533333333333,0.021933333333333332,0.9957333333333334,0.9947333333333334,0.9941333333333333,0.9942666666666666,0.9945333333333334,2026-05-19T00:12:15.331261
117,1e-05,0.00023849003062481497,0.028011209906159892,0.026014956657157768,0.9756,0.9946,0.024666666666666667,0.9780666666666666,0.99508,0.022266666666666667,0.9958,0.9946666666666667,0.9942666666666666,0.9939333333333333,0.9943333333333333,2026-05-19T00:18:44.018008
118,1e-05,0.00022092045815376603,0.02842451688162939,0.02625211286845011,0.9756,0.9946133333333333,0.024733333333333333,0.9782666666666666,0.9951733333333334,0.022133333333333335,0.9953333333333333,0.995,0.9939333333333333,0.9942666666666666,0.9945333333333334,2026-05-19T00:25:14.090297
119,1e-05,0.00020157207843052893,0.02834345949163715,0.025960060438884772,0.9753333333333334,0.9945466666666667,0.02493333333333333,0.9780666666666666,0.9951866666666667,0.022266666666666667,0.9954666666666667,0.9950666666666667,0.9939333333333333,0.9940666666666667,0.9942,2026-05-19T00:31:42.629157
120,1e-05,0.00020776348634323044,0.028665030304679696,0.026597249106123804,0.9753333333333334,0.9945466666666667,0.024866666666666665,0.9774,0.9949333333333333,0.023,0.9957333333333334,0.9947333333333334,0.9938,0.994,0.9944666666666667,2026-05-19T00:38:11.452842
121,1e-05,0.00020545993968394742,0.028636234766889646,0.02637001405264041,0.9757333333333333,0.99472,0.024533333333333334,0.9784,0.9951333333333333,0.022066666666666665,0.9958,0.995,0.9939333333333333,0.9943333333333333,0.9945333333333334,2026-05-19T00:44:43.598005
122,1e-05,0.0002587965430207699,0.02835420261773781,0.02601869511044699,0.9754666666666667,0.9946133333333333,0.0248,0.9780666666666666,0.9951733333333334,0.022266666666666667,0.9956666666666667,0.9949333333333333,0.9940666666666667,0.9940666666666667,0.9943333333333333,2026-05-19T00:51:13.243266
123,1e-05,0.00017709003956007256,0.028301819573055338,0.026640785305010788,0.9754,0.99464,0.024866666666666665,0.9782,0.9951733333333334,0.022333333333333334,0.9958,0.995,0.9940666666666667,0.994,0.9943333333333333,2026-05-19T00:57:43.082787
124,1e-05,0.00018152214757559152,0.02869903158808688,0.0264711269092372,0.9756,0.99468,0.024666666666666667,0.9776666666666667,0.9950266666666666,0.0228,0.9958,0.9949333333333333,0.9943333333333333,0.9940666666666667,0.9942666666666666,2026-05-19T01:04:15.243552
125,1e-05,0.00017657276272124825,0.028515756416948652,0.026700534716657322,0.9754666666666667,0.9946,0.0248,0.9779333333333333,0.99508,0.022533333333333332,0.9958666666666667,0.9947333333333334,0.9942,0.9939333333333333,0.9942666666666666,2026-05-19T01:10:45.341977
126,1e-05,0.0001726047978366848,0.02856053693113103,0.026409780999684856,0.9758666666666667,0.9946933333333333,0.0244,0.9785333333333334,0.9952933333333334,0.0218,0.9956666666666667,0.9949333333333333,0.9942,0.9942,0.9944666666666667,2026-05-19T01:17:15.867469
127,1e-05,0.00013331393872764548,0.028264677325461854,0.026488545625194964,0.9754,0.9945866666666666,0.024866666666666665,0.9778666666666667,0.9951333333333333,0.022533333333333332,0.9956,0.9946666666666667,0.9942,0.9940666666666667,0.9944,2026-05-19T01:23:47.144291
128,1e-05,0.0001558380572183972,0.02865587944873335,0.026363372238375867,0.9754,0.9946266666666667,0.02493333333333333,0.9779333333333333,0.9950933333333334,0.0224,0.9954,0.9950666666666667,0.9939333333333333,0.9942,0.9945333333333334,2026-05-19T01:30:17.491284
129,1e-05,0.00020506300375950276,0.0284398336419632,0.026075611337283724,0.9760666666666666,0.9946933333333333,0.024266666666666666,0.9778,0.9951066666666667,0.02266666666666667,0.9955333333333334,0.9950666666666667,0.994,0.9942,0.9946666666666667,2026-05-19T01:36:48.201788
130,1e-05,0.00021867147555028338,0.028542935667900175,0.026348023379588255,0.9756666666666667,0.9946533333333333,0.024733333333333333,0.9783333333333334,0.99524,0.022066666666666665,0.9956666666666667,0.9948,0.9942,0.9942,0.9944,2026-05-19T01:43:19.826776
131,1e-05,0.0001418591242549628,0.02833303154645957,0.02630412908530271,0.9760666666666666,0.9947333333333334,0.0242,0.9782,0.9952666666666666,0.0222,0.9957333333333334,0.995,0.9942666666666666,0.9940666666666667,0.9946,2026-05-19T01:49:50.876814
132,1e-05,0.00017665211761600322,0.028995252444748976,0.026641496077775544,0.9758,0.9946266666666667,0.024466666666666668,0.9778,0.9950666666666667,0.022533333333333332,0.9956666666666667,0.995,0.9941333333333333,0.9940666666666667,0.9942666666666666,2026-05-19T01:56:22.325633
133,1e-05,0.00015448078238622511,0.02946580747348284,0.027301745670930924,0.9757333333333333,0.9946266666666667,0.0246,0.9773333333333334,0.99492,0.023066666666666666,0.9958666666666667,0.9948666666666667,0.9939333333333333,0.9940666666666667,0.9944,2026-05-19T02:02:54.611020
