epoch,learning_rate,train_loss,train_ctc_loss,train_consistency_loss,val_loss,test_loss,val_seq_acc,val_char_acc,val_edit_distance,test_seq_acc,test_char_acc,test_edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,consistency_weight,saved_at
114,1e-05,0.016110080773474016,0.01610370028046174,6.38050688536688e-05,0.012743311110553743,0.010439974451876126,0.9817333333333333,0.9960666666666667,0.0184,0.9844,0.9966133333333334,0.015666666666666666,0.9969333333333333,0.9964666666666666,0.9954666666666667,0.9961333333333333,0.9953333333333333,0.1,2026-05-28T10:41:15.959000
115,1e-05,0.01578545694390315,0.01577874682390211,6.710122904540705e-05,0.013361482208023717,0.010827272658353773,0.981,0.99588,0.019066666666666666,0.9839333333333333,0.9965066666666667,0.016133333333333333,0.9967333333333334,0.9964,0.9955333333333334,0.9956,0.9951333333333333,0.1,2026-05-28T10:49:59.071125
116,1e-05,0.015350263165415995,0.015343843937140576,6.41922738602651e-05,0.01282770908712834,0.010541414834610305,0.9820666666666666,0.99608,0.018,0.9843333333333333,0.9966666666666667,0.015733333333333332,0.9969333333333333,0.9963333333333333,0.9956666666666667,0.9961333333333333,0.9953333333333333,0.1,2026-05-28T10:58:41.688727
117,1e-05,0.01653802395176286,0.01653124157276795,6.782368890147024e-05,0.012766588324334716,0.010568479704750817,0.9819333333333333,0.9960666666666667,0.018133333333333335,0.9842,0.9965333333333334,0.015866666666666668,0.9969333333333333,0.9964,0.9957333333333334,0.9959333333333333,0.9953333333333333,0.1,2026-05-28T11:07:21.251900
118,1e-05,0.016161636745629326,0.01615474685634581,6.889879140009206e-05,0.012941427776594109,0.010795534159414151,0.9814666666666667,0.9960133333333333,0.018666666666666668,0.9838666666666667,0.99644,0.016266666666666665,0.9969333333333333,0.9962666666666666,0.9956,0.9962666666666666,0.995,0.1,2026-05-28T11:16:02.170687
119,1e-05,0.016052757928168026,0.016045974427093514,6.783496392412677e-05,0.012930623698371422,0.010748201933877266,0.9818,0.9960133333333333,0.018266666666666667,0.9840666666666666,0.9965466666666667,0.016066666666666667,0.997,0.9963333333333333,0.9954666666666667,0.9961333333333333,0.9951333333333333,0.1,2026-05-28T11:24:44.872961
120,1e-05,0.016530270722468723,0.01652307568738735,7.19504320006568e-05,0.01294186413698949,0.010600596590477606,0.9823333333333333,0.9961333333333333,0.017733333333333334,0.9838,0.9965333333333334,0.01633333333333333,0.9970666666666667,0.9964666666666666,0.9955333333333334,0.9961333333333333,0.9954666666666667,0.1,2026-05-28T11:33:26.992612
121,1e-05,0.016103985895613265,0.016097160003395037,6.825885889889573e-05,0.012439911943815992,0.01058999939398872,0.9822666666666666,0.99608,0.017866666666666666,0.9846666666666667,0.9967066666666666,0.0154,0.997,0.9964666666666666,0.9956,0.9963333333333333,0.995,0.1,2026-05-28T11:42:09.750745
122,1e-05,0.015921251795579416,0.01591453220958553,6.719599059308946e-05,0.012528153528371382,0.01050898780899994,0.9821333333333333,0.99612,0.017933333333333332,0.9842666666666666,0.9965733333333333,0.015866666666666668,0.9971333333333333,0.9966666666666667,0.9956,0.9958666666666667,0.9953333333333333,0.1,2026-05-28T11:50:51.896844
123,1e-05,0.016170990676543442,0.016164106308792957,6.884374124596694e-05,0.012516333328962266,0.010541656798143374,0.9819333333333333,0.9960266666666666,0.0182,0.9844,0.99664,0.015666666666666666,0.9968666666666667,0.9962666666666666,0.9956,0.9962,0.9952,0.1,2026-05-28T11:59:34.829371
124,1e-05,0.016343098623032813,0.016336323063576103,6.775563181332212e-05,0.012577157294975772,0.010738567363892266,0.9822,0.99612,0.017933333333333332,0.9843333333333333,0.9965866666666666,0.0158,0.997,0.9964666666666666,0.9956,0.9960666666666667,0.9954666666666667,0.1,2026-05-28T12:08:18.572186
125,1e-05,0.015726831571624644,0.015720543523287597,6.288025847648636e-05,0.012596310222066847,0.010794317741003711,0.982,0.9961066666666667,0.01806666666666667,0.9845333333333334,0.99664,0.015533333333333333,0.9968666666666667,0.9964,0.9956666666666667,0.9962,0.9954,0.1,2026-05-28T12:17:11.463054
