group,group_label,source_dataset,input_condition,denoiser_id,denoiser_training_mode,denoiser_target_dataset,recognition_model,recognition_model_folder,recognition_model_variant,recognition_train_mode,checkpoint,split,sample_count,loss,seq_acc,char_acc,edit_distance,position_1_acc,position_2_acc,position_3_acc,position_4_acc,position_5_acc,clean_accuracy,noise_accuracy,blur_accuracy,rotation_accuracy,interference_line_accuracy,restored_accuracy,robustness_drop,restoration_gain,restoration_mse,restoration_psnr,restoration_ssim
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_014,train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn,pure_resnet_multihead,semisupervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,4.208660305556604,0.693,0.9162,0.41733333333333333,0.8935333333333333,0.9058666666666667,0.9325333333333333,0.9296,0.9194666666666667,0.0012666666666666666,,,,,0.693,-0.6917333333333333,0.6928666666666666,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M1_denoised,M1,supervised,normal,train_015,train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn,pure_resnet_multihead,consistency,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,2.459175062381615,0.7313333333333333,0.9287066666666667,0.3546,0.9137333333333333,0.9219333333333334,0.9456,0.9382,0.9240666666666667,0.0021333333333333334,,,,,0.7313333333333333,-0.7292,0.6961999999999999,0.005537644591927528,22.961257958984376,0.8699591403961182
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_008,train_008_stn_multihead_supervised_seed3027_ratio70_stn,stn_multihead,supervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_008_stn_multihead_supervised_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,62.0352847212452,0.00013333333333333334,0.16068,4.1916,0.1614,0.13993333333333333,0.14406666666666668,0.16586666666666666,0.19213333333333332,6.666666666666667e-05,,,,,0.00013333333333333334,-6.666666666666667e-05,-6.666666666666667e-05,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_009,train_009_stn_multihead_contrastive_seed3027_ratio70_stn,stn_multihead,contrastive,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_009_stn_multihead_contrastive_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,56.8438030178264,0.0014666666666666667,0.23721333333333333,3.8094,0.2334,0.20913333333333334,0.23773333333333332,0.2378,0.268,0.0002,,,,,0.0014666666666666667,-0.0012666666666666666,-0.0002000000000000001,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_010,train_010_stn_multihead_semisupervised_seed3027_ratio70_stn,stn_multihead,semisupervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_010_stn_multihead_semisupervised_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,68.86838806281655,0.0002,0.15924,4.2002,0.15273333333333333,0.13953333333333334,0.14333333333333334,0.1536,0.207,6.666666666666667e-05,,,,,0.0002,-0.00013333333333333334,-6.666666666666667e-05,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_011,train_011_stn_multihead_consistency_seed3027_ratio70_stn,stn_multihead,consistency,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_011_stn_multihead_consistency_seed3027_ratio70_stn\checkpoints\latest.pth,test,15000,20.341195769229177,0.04,0.43473333333333336,2.8087333333333335,0.4216666666666667,0.40066666666666667,0.44593333333333335,0.46086666666666665,0.44453333333333334,0.002,,,,,0.04,-0.038,0.0032666666666666677,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_012,train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn,pure_resnet_multihead,supervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_012_pure_resnet_multihead_supervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,52.76016898074393,0.0004,0.18750666666666665,4.0586,0.17693333333333333,0.15326666666666666,0.17026666666666668,0.20066666666666666,0.2364,0.0006666666666666666,,,,,0.0004,0.0002666666666666666,-0.00013333333333333334,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_013,train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn,pure_resnet_multihead,contrastive,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_013_pure_resnet_multihead_contrastive_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,47.202393806586834,0.0022,0.2527466666666667,3.7316666666666665,0.24333333333333335,0.21846666666666667,0.24406666666666665,0.25753333333333334,0.30033333333333334,0.00013333333333333334,,,,,0.0022,-0.0020666666666666667,-0.0001333333333333334,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_014,train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn,pure_resnet_multihead,semisupervised,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_014_pure_resnet_multihead_semisupervised_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,65.8952490596448,0.00013333333333333334,0.15277333333333334,4.233333333333333,0.13593333333333332,0.13853333333333334,0.1516,0.1652,0.1726,0.0012666666666666666,,,,,0.00013333333333333334,0.0011333333333333332,0.0,0.02862231767574946,15.566222149658204,0.4907607712427775
dirty_denoised,dirty->M1-M4 denoised->model,dirty,dirty_M2_denoised,M2,unsupervised,normal,train_015,train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn,pure_resnet_multihead,consistency,C:\Users\buckl\.spyder-py3\智慧學習\captchas\experiments\train_015_pure_resnet_multihead_consistency_seed3027_ratio70_nostn\checkpoints\latest.pth,test,15000,19.673395205352264,0.03913333333333333,0.4318666666666667,2.827933333333333,0.42546666666666666,0.4195333333333333,0.44926666666666665,0.4462,0.41886666666666666,0.0021333333333333334,,,,,0.03913333333333333,-0.037,0.003999999999999997,0.02862231767574946,15.566222149658204,0.4907607712427775
