epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
42,0.001,M1,corrupted_to_normal,2026-05-20 00:16:12,,,0.019720472001036007,0.005845553700625897,22.69882771097819,,0.8612508196830749,0.018915458911231586,0.005573194905051163,22.922351657540457,0.8686358796800886,supervised,,,0.019726853971680006,0.0058505731547872225,22.695096600341795,,0.8612371932029724
43,0.001,M1,corrupted_to_normal,2026-05-20 00:29:03,,,0.020074909897645314,0.005934034739186366,22.632733384195962,,0.858591250260671,0.018894304820469447,0.0055678481934326035,22.926298827689035,0.8687756481988089,supervised,,,0.020062175598740576,0.005934973709781965,22.632062391153973,,0.8587279827753703
44,0.001,M1,corrupted_to_normal,2026-05-20 00:41:48,,,0.01977428378164768,0.00586823498805364,22.664787228393553,,0.8609395141919454,0.018862493663174766,0.005559266130200454,22.931973000662666,0.8689946700504848,supervised,,,0.019778256046772004,0.005873895656565825,22.660743124389647,,0.8609563980738322
45,0.001,M1,corrupted_to_normal,2026-05-20 00:54:39,,,0.019362031564116478,0.0057467196457088,22.801511972045898,,0.8638468826929728,0.01885555696146829,0.00555764175674745,22.933239165387835,0.8690509180341448,supervised,,,0.0193808062851429,0.0057557883761823175,22.794869939168294,,0.8637498233795166
46,0.001,M1,corrupted_to_normal,2026-05-20 01:07:51,,,0.019212914115190508,0.005739541821926832,22.79694828491211,,0.8652662792841593,0.018833810772214618,0.005551034512264388,22.937875524902342,0.8691852048056466,supervised,,,0.019216193997859954,0.0057447986128429575,22.794543131510416,,0.8652860485394795
47,0.001,M1,corrupted_to_normal,2026-05-20 01:21:17,,,0.020330299572149914,0.006026386040697495,22.564960675048827,,0.8569608664512635,0.018817631314907754,0.005546367249105658,22.941857052612306,0.8693035964829581,supervised,,,0.020344475731253624,0.0060315406193335854,22.561111267089842,,0.8568706509272257
48,0.001,M1,corrupted_to_normal,2026-05-20 01:34:44,,,0.019330772854884465,0.00582567991365989,22.76251071065267,,0.8649490733146667,0.0188005411028862,0.005542205731996468,22.94444714704241,0.8694176713671004,supervised,,,0.019341583719849585,0.0058315419067939125,22.758600411987306,,0.8648995836893717
49,0.001,M1,corrupted_to_normal,2026-05-20 01:48:17,,,0.019625420453151066,0.005920861534774303,22.6423744934082,,0.8629544127146404,0.018955922373703547,0.0055896927315209595,22.90860572291783,0.8683318608828954,supervised,,,0.019628688910603525,0.0059235367938876154,22.638984853108724,,0.8629484805107117
50,0.001,M1,corrupted_to_normal,2026-05-20 02:01:39,,,0.019255338494976362,0.005726829325656096,22.821360192871094,,0.8647149101575216,0.018793368845752306,0.005546847005507775,22.941708245413643,0.8693298793520247,supervised,,,0.01925834887524446,0.005730880374709765,22.819070724487304,,0.8647253169377644
51,0.0001,M1,corrupted_to_normal,2026-05-20 02:15:05,,,0.01866624788145224,0.005572106676300367,22.92413264567057,,0.8690585900942485,0.018305089027541025,0.005451074827568871,23.012740838623046,0.8716803953715733,supervised,,,0.0186751630316178,0.005578587318708499,22.91865271911621,,0.8690342443148296
